1512,2567,40.11,768,165610
1513,2550,39.84,1024,220967
1514,2494,38.97,1280,276527
1515,2368,38.42,1520,328552
1516,2413,37.70,1776,384012
1517,2510,39.22,2032,439508
1518,2571,39.18,2288,495014
1519,2532,39.56,2544,550416
1520,2395,38.84,256,55597
1521,2524,39.44,512,111030
1522,2396,37.44,752,163092
1523,2440,38.12,1008,218680
1524,2466,38.53,1264,274345
1525,2529,39.52,1520,329750
1526,2546,41.19,1776,384734
1527,2555,39.92,2032,440062
1528,2545,39.77,2288,495418
1529,2478,38.72,2528,547375
1530,2409,37.64,256,55475
1531,2390,38.72,512,111106
1532,2482,38.78,768,166726
1533,2534,38.48,1024,222404
1534,2504,39.12,1280,277904
1535,2569,40.14,1536,333173
1536,2435,39.39,1792,388622
1537,2508,39.19,2032,440547
1538,2387,37.30,2288,496012
1539,2524,39.44,2544,551443
1540,2542,39.72,256,55384
1541,2401,38.91,512,110965
1542,2469,38.58,768,166626
1543,2502,39.09,1024,222156
1544,2432,38.00,1264,274178
1545,2402,37.53,1520,329791
1546,2385,38.57,1776,385459
1547,2519,39.36,2032,440907
1548,2593,39.50,2288,496333
1549,2503,39.11,2544,551860
1550,2501,39.08,256,55532
1551,2359,38.17,496,107476
1552,2456,38.38,752,162908
1553,2544,39.75,1008,218267
1554,2520,39.38,1264,273718
1555,2525,39.45,1520,329157
1556,2455,39.59,1776,384563
1557,2485,38.83,2032,440171
1558,2342,36.59,2272,492356
1559,2430,37.97,2528,548063
1560,2480,38.75,256,55605
1561,2449,39.43,512,111031
1562,2525,39.45,768,166474
1563,2515,39.30,1024,221943
1564,2560,40.00,1280,277237
1565,2439,38.11,1520,329195
1566,2398,38.68,1776,384566
1567,2510,39.22,2032,440063
1568,2513,39.27,2288,495550
1569,2525,39.45,2544,550973
1570,2518,39.34,256,55462
1571,2439,39.28,512,110939
1572,2452,38.31,752,163074
1573,2363,36.92,1008,218678
1574,2523,39.42,1264,274094
1575,2521,39.39,1520,329567
1576,2481,39.91,1776,384880
1577,2544,39.75,2032,440248
1578,2496,39.00,2288,495806
1579,2470,38.59,2544,551461
1580,2376,37.12,240,52049
1581,2441,39.16,496,107432
1582,2512,39.25,752,162932
1583,2488,38.88,1008,218512
1584,2594,39.46,1264,273931
1585,2518,39.34,1520,329409
1586,2461,39.53,1776,384835
1587,2337,36.52,2016,436920
1588,2487,38.86,2272,492501
1589,2531,39.55,2528,547910
1590,2536,39.62,256,55389
1591,2443,39.09,512,110932
1592,2517,39.33,768,166399
1593,2507,39.17,1024,221900
1594,2453,38.33,1264,273807
1595,2435,38.05,1520,329320
1596,2460,39.39,1776,384783
1597,2486,38.84,2032,440381
1598,2507,39.17,2288,495890
1599,2476,38.69,2544,551521
1600,2441,38.14,256,55779
1601,2400,38.35,496,107871
1602,2409,37.64,752,163263
1603,2547,39.80,1008,218639
1604,2559,39.98,1264,273916
1605,2525,39.45,1520,329374
1606,2437,38.96,1776,384930
1607,2542,39.72,2032,440296
1608,2516,39.31,2288,495779
1609,2345,36.64,2528,547922
1610,2444,38.19,256,55684
1611,2405,38.42,512,111383
1612,2457,38.39,768,167092
1613,2456,38.38,1024,222805
1614,2471,38.61,1280,278445
1615,2531,39.55,1536,333854
1616,2375,37.90,1776,385870
1617,2411,37.67,2032,441498
1618,2464,38.50,2288,497178
1619,2465,38.52,2544,552839
1620,2528,38.77,256,55619
1621,2496,39.67,512,110985
1622,2552,39.88,768,166304
1623,2556,39.94,1008,218088
1624,2348,36.69,1264,273688
1625,2470,38.59,1520,329343
1626,2408,38.30,1776,385079
1627,2482,38.78,2032,440675
1628,2469,38.58,2288,496347
1629,2450,38.28,2544,552085
1630,2481,38.77,256,55602
1631,2412,38.33,496,107699
1632,2416,37.75,752,163101
1633,2498,39.03,1008,218642
1634,2508,39.19,1264,274145
1635,2523,39.42,1520,329597
1636,2447,38.82,1776,385188
1637,2514,39.28,2032,440659
1638,2503,39.11,2288,496199
1639,2363,36.92,2528,548395
1640,2450,38.28,256,55510
1641,2536,39.62,512,110911
1642,2467,39.10,768,166443
1643,2462,38.47,1024,222139
1644,2485,38.83,1280,277726
1645,2510,39.22,1536,333218
1646,2516,39.31,1792,388703
1647,2404,38.11,2032,440702
1648,2449,38.27,2288,496111
1649,2539,39.67,2544,551496
1650,2471,38.61,256,55671
1651,2450,38.28,512,111389
1652,2451,38.76,768,166994
1653,2510,39.22,1024,222497
1654,2455,38.36,1264,274634
1655,2302,35.97,1520,330460
1656,2483,38.23,1776,386205
1657,2447,38.66,2032,441840
1658,2477,38.70,2288,497452
1659,2515,39.30,2544,552933
1660,2511,39.23,256,55505
1661,2453,38.33,512,111227
1662,2313,36.64,752,163423
1663,2414,37.72,1008,219164
1664,2513,39.27,1264,274634
1665,2522,39.41,1520,330098
1666,2513,39.27,1776,385569
1667,2519,39.72,2032,440937
1668,2439,38.11,2288,496737
1669,2389,37.33,2528,549025
1670,2401,37.52,256,55505
1671,2529,39.52,512,110917
1672,2499,39.40,768,166383
1673,2466,38.53,1024,222060
1674,2507,39.17,1280,277563
1675,2517,39.33,1536,333033
1676,2482,38.78,1792,388642
1677,2388,37.62,2032,440694
1678,2408,37.62,2288,496360
1679,2459,38.42,2544,552061
1680,2486,38.84,256,55590
1681,2476,38.69,512,111216
1682,2473,39.02,768,166755
1683,2537,39.64,1024,222139
1684,2486,38.84,1276,276935
1685,2326,36.34,1520,329929
1686,2500,39.06,1776,385406
1687,2554,39.48,2032,440839
1688,2532,39.56,2288,496244
1689,2530,39.53,2544,551664
1690,2510,39.22,256,55485
1691,2498,39.03,512,111049
1692,2396,37.75,752,163162
1693,2448,38.25,1008,218557
1694,2499,39.05,1264,274105
