3088,4679,73.80,240,53082
3089,4984,78.64,496,109793
3090,4769,75.11,736,162869
3091,4735,74.76,976,216305
3092,6083,96.07,1216,269991
3093,4257,67.12,1472,327309
3094,3210,50.67,1728,384615
3095,4693,74.07,1968,438294
3096,4409,69.61,2224,495486
3097,4583,72.29,2464,548806
3098,4700,74.00,240,53167
3099,5107,80.55,496,109626
3100,4929,77.67,736,162339
3101,5001,78.86,976,214962
3102,5475,86.43,1232,270907
3103,5417,85.49,1472,324045
3104,6347,100.09,1696,374196
3105,4543,71.69,1936,427935
3106,3993,63.05,2192,485263
3107,4029,63.61,2448,542575
3108,3716,58.64,240,53722
3109,4221,66.62,512,114632
3110,4280,67.52,736,164777
3111,3959,62.45,992,222062
3112,4658,73.43,1232,275697
3113,5226,82.36,1472,329375
3114,3644,57.45,1728,386584
3115,5178,81.66,1968,440301
3116,5602,88.32,2224,497622
3117,5635,88.88,2448,547779
3118,4911,77.36,240,53740
3119,4871,76.93,480,107486
3120,3216,50.73,736,164812
3121,3223,50.83,992,222131
3122,3256,51.38,1248,279454
3123,5965,94.11,1488,333195
3124,3316,52.33,1744,390509
3125,4364,68.78,2000,447840
3126,4405,69.53,2240,501450
3127,4537,71.70,2480,554948
3128,5946,93.72,240,53710
3129,5291,83.45,480,107449
3130,5344,84.36,720,161190
3131,4065,64.19,976,218526
3132,3876,61.15,1216,272274
3133,3872,61.12,1472,329609
3134,3522,55.55,1728,386936
3135,5734,90.38,1968,440687
3136,2938,46.35,2224,498007
3137,4432,69.91,2480,555306
3138,4412,69.57,240,53675
3139,4434,69.93,480,107356
3140,4798,75.62,736,164455
3141,4480,70.62,976,217985
3142,6082,95.82,1216,271718
3143,5325,84.04,1456,325469
3144,4069,64.25,1696,379208
3145,3628,57.25,1952,436540
3146,3673,57.96,2208,493866
3147,6305,99.35,2448,547615
3148,3662,57.71,240,53743
3149,4478,70.60,480,107489
3150,3333,52.62,736,164817
3151,4642,73.26,992,222101
3152,4046,63.82,1232,275784
3153,4682,73.86,1488,333082
3154,4378,69.02,1728,386706
3155,5693,89.79,1968,440415
3156,5830,92.00,2208,494149
3157,3717,58.64,2448,547896
3158,4410,69.54,256,57337
3159,5186,81.75,496,111084
3160,4395,69.32,752,168416
3161,3411,53.76,992,222169
3162,4235,66.84,1248,279496
3163,4051,63.86,1488,333240
3164,3886,61.36,1744,390559
3165,4733,74.60,2000,447777
3166,4499,70.89,2240,501326
3167,5332,84.13,2480,555071
3168,3706,58.49,256,57336
3169,5813,91.63,480,107489
3170,5013,79.09,736,164817
3171,4612,72.74,976,218572
3172,5581,87.96,1200,268734
3173,3187,50.33,1472,329652
3174,4448,70.16,1728,386980
3175,3489,55.00,1968,440721
3176,3929,62.00,2224,498050
3177,4075,64.28,2464,551799
3178,4476,70.54,240,53743
3179,4518,71.22,496,111037
3180,4493,70.85,736,164512
3181,4982,78.59,976,218176
3182,5657,89.29,1216,271925
3183,5338,84.19,1456,325669
3184,4252,67.11,1712,383006
3185,3257,51.44,1968,440326
3186,5507,86.99,2192,490475
3187,4704,74.19,2448,547810
3188,2788,44.02,256,57331
3189,4944,77.98,496,111079
3190,4065,64.04,752,168407
3191,4141,65.27,992,222144
3192,4280,67.46,1248,279425
